STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/4/2020,1.38,",,S",57,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/5/2020,0.67,",,S",63,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/6/2020,0.01,",,S",68,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/7/2020,0,",,S",67,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/8/2020,,,62,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/9/2020,,,62,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/10/2020,,,60,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/11/2020,,,64,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/12/2020,,,68,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/13/2020,,,69,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/14/2020,,,67,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/16/2020,,,63,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/17/2020,,,63,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/18/2020,,,63,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/19/2020,,,62,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/20/2020,,,63,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/21/2020,,,67,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/22/2020,,,64,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/23/2020,,,63,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/24/2020,,,63,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/25/2020,,,64,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/26/2020,,,62,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/27/2020,,,59,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/28/2020,0.67,",,S",54,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/29/2020,0.02,",,S",56,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,4/30/2020,0,",,S",60,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/1/2020,,,63,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/2/2020,,,61,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/3/2020,,,63,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/4/2020,,,63,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/5/2020,,,61,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/6/2020,,,62,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/7/2020,,,58,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/8/2020,,,60,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/9/2020,,,60,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/10/2020,,,62,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/11/2020,,,62,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/12/2020,,,62,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/13/2020,,,60,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/14/2020,,,58,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/15/2020,,,57,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/16/2020,,,59,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/17/2020,,,56,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/18/2020,,,61,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/19/2020,,,59,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/20/2020,,,58,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/21/2020,,,56,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/22/2020,,,59,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/23/2020,,,58,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/24/2020,,,57,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/25/2020,,,58,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/26/2020,,,54,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/27/2020,,,48,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/28/2020,,,49,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/29/2020,,,55,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/30/2020,,,60,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,5/31/2020,,,60,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,6/1/2020,,,61,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,6/2/2020,,,59,"H,,S"
SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500,6/3/2020,,,59,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/1/2020,,,63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/2/2020,0.01,",,S",70,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/3/2020,0.08,",,S",70,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/4/2020,0.08,",,S",74,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/5/2020,0.31,",,S",67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/6/2020,0.02,",,S",63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/7/2020,0.08,",,S",64,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/8/2020,0.83,",,S",70,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/9/2020,0.16,",,S",63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/10/2020,0.08,",,S",60,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/11/2020,0.04,",,S",71,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/12/2020,0.51,",,S",71,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/13/2020,0.02,",,S",70,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/14/2020,0.02,",,S",72,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/15/2020,0,",,S",80,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/16/2020,,,85,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/17/2020,,,76,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/18/2020,0.28,",,S",61,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/19/2020,0.51,",,S",55,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/20/2020,0.16,",,S",55,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/21/2020,0.47,",,S",62,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/22/2020,0,",,S",63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/23/2020,0.63,",,S",58,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/24/2020,0.16,",,S",66,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/25/2020,0.98,",,S",72,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/26/2020,0.02,",,S",63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/27/2020,0,",,S",58,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/28/2020,,,66,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/29/2020,,,66,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/30/2020,0.12,",,S",61,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,1/31/2020,0.02,",,S",76,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/1/2020,0.01,",,S",71,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/2/2020,0.04,",,S",71,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/3/2020,0.2,",,S",78,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/4/2020,0,",,S",81,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/5/2020,,,79,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/6/2020,0.08,",,S",61,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/7/2020,0.63,",,S",58,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/8/2020,0.75,",,S",63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/9/2020,0.12,",,S",64,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/10/2020,0.04,",,S",61,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/11/2020,0.02,",,S",62,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/12/2020,0,",,S",67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/13/2020,,,74,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/14/2020,,,68,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/15/2020,0.01,",,S",74,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/16/2020,0,",,S",81,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/17/2020,,,66,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/18/2020,0.24,",,S",59,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/19/2020,0.67,",,S",69,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/20/2020,0.01,",,S",74,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/21/2020,0.04,",,S",71,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/22/2020,0,",,S",67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/23/2020,0.12,",,S",56,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/24/2020,0.01,",,S",60,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/25/2020,0,",,S",69,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/26/2020,,,74,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/27/2020,0.47,",,S",61,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/28/2020,0.51,",,S",53,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,2/29/2020,0.08,",,S",56,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/1/2020,0,",,S",66,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/2/2020,0.02,",,S",67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/3/2020,0.04,",,S",66,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/4/2020,0,",,S",79,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/5/2020,,,74,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/6/2020,,,69,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/7/2020,,,79,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/8/2020,,,73,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/9/2020,,,63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/10/2020,1.3,",,S",63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/11/2020,0.79,",,S",63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/12/2020,0.08,",,S",63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/13/2020,0.47,",,S",67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/14/2020,0,",,S",65,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/15/2020,0.02,",,S",61,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/16/2020,0.31,",,S",55,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/17/2020,0.12,",,S",63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/18/2020,0.12,",,S",69,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/19/2020,0,",,S",67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/20/2020,0.08,",,S",68,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/21/2020,0,",,S",64,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/22/2020,,,69,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/23/2020,0.16,",,S",67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/24/2020,0.04,",,S",63,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/25/2020,0.08,",,S",69,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/26/2020,0,",,S",54,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/27/2020,,,54,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/28/2020,,,64,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/29/2020,,,60,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/30/2020,,,65,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,3/31/2020,,,66,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/1/2020,,,54,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/2/2020,,,56,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/3/2020,,,66,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/4/2020,,,69,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/5/2020,,,69,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/6/2020,,,58,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/7/2020,0.02,",,S",51,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/8/2020,0.01,",,S",52,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/9/2020,0,",,S",58,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/10/2020,,,69,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/11/2020,,,71,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/12/2020,,,65,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/13/2020,,,54,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/14/2020,0.12,",,S",51,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/15/2020,0.28,",,S",53,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/17/2020,0,",,S",67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/18/2020,,,62,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/19/2020,,,72,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/20/2020,,,74,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/21/2020,0.16,",,S",58,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/22/2020,0.04,",,S",57,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/23/2020,0.01,",,S",60,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/24/2020,0,",,S",59,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/25/2020,0.28,",,S",56,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/26/2020,0.04,",,S",55,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/27/2020,0.02,",,S",55,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/28/2020,0.87,",,S",51,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/29/2020,0.12,",,S",52,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,4/30/2020,0,",,S",59,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/1/2020,,,62,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/2/2020,,,65,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/3/2020,,,58,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/4/2020,0.2,",,S",53,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/5/2020,0.02,",,S",57,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/6/2020,0,",,S",57,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/7/2020,,,60,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/8/2020,,,61,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/9/2020,,,60,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/10/2020,,,67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/11/2020,,,65,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/12/2020,,,58,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/13/2020,0.01,",,S",55,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/14/2020,0,",,S",54,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/15/2020,,,59,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/16/2020,,,52,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/17/2020,,,60,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/18/2020,,,57,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/19/2020,,,61,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/20/2020,,,61,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/21/2020,,,67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/22/2020,,,62,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/23/2020,,,62,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/24/2020,,,62,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/25/2020,,,60,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/26/2020,,,45,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/27/2020,,,44,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/28/2020,,,56,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/29/2020,,,56,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/30/2020,0.01,",,S",51,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,5/31/2020,0.01,",,S",64,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,6/1/2020,0,",,S",66,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,6/2/2020,,,67,"H,,S"
SF000798110,"DOHNE, SF",-32.517,27.467,900,6/3/2020,,,62,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/1/2020,,,71,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/2/2020,1.06,",,S",72,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/3/2020,1.89,",,S",78,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/4/2020,0.31,",,S",80,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/5/2020,0,",,S",81,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/6/2020,0.04,",,S",76,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/7/2020,0.04,",,S",76,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/8/2020,0.01,",,S",80,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/9/2020,0.04,",,S",78,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/15/2020,,,78,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/16/2020,,,80,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/17/2020,,,81,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/18/2020,,,77,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/19/2020,0.39,",,S",68,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/20/2020,0.67,",,S",68,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/21/2020,0,",,S",70,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/22/2020,0.01,",,S",74,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/23/2020,0.79,",,S",71,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/24/2020,0.04,",,S",75,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/25/2020,0.01,",,S",77,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/26/2020,0.01,",,S",76,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/27/2020,0.51,",,S",70,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/28/2020,0,",,S",73,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/29/2020,,,75,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/30/2020,,,71,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,1/31/2020,,,77,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/1/2020,,,79,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/2/2020,,,78,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/3/2020,0.08,",,S",77,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/4/2020,0,",,S",79,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/5/2020,,,79,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/6/2020,,,78,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/7/2020,0.63,",,S",72,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/8/2020,0.91,",,S",75,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/9/2020,0.04,",,S",74,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/10/2020,0.24,",,S",72,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/11/2020,0.08,",,S",74,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/12/2020,0,",,S",75,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/13/2020,0.01,",,S",77,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/14/2020,0,",,S",78,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/15/2020,,,80,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/16/2020,,,81,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/17/2020,,,78,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/18/2020,,,73,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/19/2020,,,72,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/20/2020,,,78,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/21/2020,,,78,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/22/2020,,,78,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/23/2020,,,69,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/24/2020,,,69,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/25/2020,,,73,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/26/2020,,,77,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/27/2020,,,73,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/28/2020,1.26,",,S",66,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,2/29/2020,0.47,",,S",67,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/1/2020,0,",,S",71,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/2/2020,0.01,",,S",73,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/3/2020,0,",,S",75,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/4/2020,,,76,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/5/2020,,,76,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/6/2020,,,76,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/7/2020,,,76,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/8/2020,,,76,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/9/2020,,,76,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/10/2020,0.01,",,S",75,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/11/2020,0,",,S",75,"H,,S"
SFM00068591,"MARGATE, SF",-30.85,30.333,154,3/12/2020,0.04,",,S",74,"H,,S"
